query,url,title,upload_date,channel,views,likes,dislikes,comment_count,comment_text,comment_author,comment_date,comment_likes,sentiment_type
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Dr por siglos vivimos con los virus, ya hemos derpertado, la corrupción es el peor virus del mundo",Hilda Magalhaes,2020-12-19T10:50:49Z,36,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Y la raza mexicana: A mi no me a cojido nadien....🤣😂,estra661,2021-02-27T14:30:17Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Y nos van a decir que todo eso se generó por una sopa de murciélago no me Jodan salió de un laboratorio chino,roger madrid,2020-08-12T03:19:39Z,275,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Hay algo que no encaja en esta ""pandemia mundial"", desde que llegó el covid 19, muchas enfermedades se tomaron vacaciones.",Martin Ojeda,2020-05-31T23:37:13Z,564,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Dr., Pense que ud. Era el pope""",Victor GR,2020-12-18T17:15:24Z,8,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Além  do ano 2019, tem 19 venenos.",Vera Lúcia Ferreira,2020-08-25T13:07:34Z,9,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Muy bien explicado, gracias por informarnos D.r",Bibis Vazquez,2021-01-06T01:20:30Z,6,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Mi DIOS te bendiga grandemente 🙏 por compartir tus conocimientos,Martha Muñoz,2021-01-06T14:41:26Z,2,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Nuestro país tiene el virus más mortal, el virus de la corrupción en Ecuador 😥",Javier Moran,2020-05-05T21:40:23Z,638,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Muy importante su recomendaciones gracias bendiciones 🙏👏,Lidis Polo,2020-12-26T17:25:34Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Muy interesante, la explicación entendible.",Yolanda Ibarra,2020-08-19T03:51:46Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"El único que nos salva es Creer en Dios, en orar, en perdonar y hacer el bien. Feliz noche🙏😄😇",Rosario Tamayo Veccino,2020-08-05T07:11:16Z,255,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Gracias Doctor, muy bueno su video, siguiendo sus recomendaciones, podemos bajar el daño por la Covid, Dios les habra el entendimiento a muchos.",Ana Gonzalez,2021-01-11T05:45:18Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Muy importante informacion, aprendemos algo nuevo cada dia",Rudi Amadeous,2020-09-07T03:04:00Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"¿ Por fin ! Explicación clara y conciso ,! Para todos  Muchas gracias, desde Buenos Aires Argentina 6/1/2021,",fidelina carballo,2021-01-06T15:03:06Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Gracias Doc por informarnos y mantenernos en alerta. Saludos desde Chile,JAVIER OSSES,2020-08-20T00:45:47Z,5,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Muy buena información. Es usted muy profesional. Gracias. Bendiciones!,Clarin Mar,2020-09-24T23:17:53Z,4,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Miedo ; stres siempre debilitaran el sistema inmunológico. Aunque no tengas otras enfermedades.,Mar Gut,2020-04-20T03:56:53Z,467,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Muy claro sus consejos felicitaciones 👏,Noemi Juarez,2020-08-28T04:30:31Z,4,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Dr. Muchas gracias excelente explicación. Dios lo bendiga. Ojala la gente tome consciencia, se cuide, cuide y todos nos ayudemos para poder salir de esta situación.🙏🙏🙏",Marlen Rodriguez,2020-07-28T13:54:59Z,3,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Muchas gracias Dr por su excelente trabajo a cerca  del covid, me gustó pq explico con bases sólidas. Felicidades",jesus coro,2021-01-07T03:08:10Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Gracias doctor!!!; bendiciones!!!,Mirta elizabeth Carrasco,2020-12-19T03:21:23Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,El Virus Más PELIGROSO y LETAL que está MATANDO a la GENTE es el MIEDO PSICOLÓGICO.,Carl jhonson,2020-06-07T14:13:04Z,607,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Muy interesante, gracias",Carlos Mori,2020-08-20T09:44:35Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Muy interesante, gracias",magdalena zagal,2020-08-20T14:37:12Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Interesante, claro y oportuno. Buena información. Gracias",Jorge Cacho Chacon,2020-08-05T14:38:33Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,pruebe la vacuna de la gripe y covid 19 reaciones cuando se unen.,Ängel Peña,2020-08-10T21:02:49Z,16,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Io tomo te de manzanilla con limón y oro a Dios por los medios y enfermeras y todo el personal que trabaja en hospital, ambulancias",Esau Cuatepotzo,2020-06-04T02:08:04Z,175,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Qué interesante Doctor. Muchas gracias .,María Teresa Garrido Cuadrado,2020-10-25T12:57:26Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Muy buen video, información muy completa",Catalina Nicolás,2020-08-05T04:37:31Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Me parece excelente esta información, muchas gracias.",CECILIA ZUÑIGA,2021-01-01T05:35:00Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Excelente, gracias",Lucia Lazo,2020-08-01T01:35:16Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,GRACIAS HERMANO POR LA INFORMACION TAN INPORTANTE PARA EL MUNDO Y PARA TODOS NUESTROS PUEBLOS,Roberto Duran,2020-04-21T19:04:32Z,47,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Gracias Doctor por tan buena informacio . Saludos desde Texas 💋💋,Maria Elena Figueroa,2020-08-15T13:28:20Z,14,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Doctor aquí en  houston  es letal  la enfermedad  pero los homeles están al 100,Miguel Perez,2020-12-10T05:14:18Z,4,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Gracias por estas recomendaciones tan importantes  se l agradese,Katy Ortiz,2020-08-04T17:34:06Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Me gustó. Absolutamente entendíble para legos como yo. Gracias Dr.,Hector Mesa,2020-08-30T23:34:13Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Habría que ver primero, si todos los que han muerto, es por el virus!!! por que se dicen taaantas cosas, que ya no sabe uno ni que creer!!!",Mary Ortega,2020-06-10T00:20:26Z,140,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Excelente informacion, gracias",Redimidas con una Mision,2020-08-11T11:29:14Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"muy bueno muy claro, gracias. Espero estemos autorizados a compartir lo, pues pienso es necesario he importante compartir videos como este.  Un pedido especial y muy importante,  podria hablarnos acerca del DIOXIDO DE CLORO ,  que es realmente? para que se creo? si estan peligroso como dicen , por q es requerido y usado en algunas cosas , como en algunos paises en el tratamiento del agua potable?  Informarnos realmente desde el punto de vista de ser humano en este mundo afecto a infectar se, como cualquiera  y no como medico sujeto a las directries de la OMC quien a demostrado servir a los grupos d poder economico  , como muchas entidades internacionales que riguen el sistema financiero y que son los responsables de la decadencia d esta civilizacion.   Estamos llenos de muchos dueños de la verdad q nos   des  informa con un objetivo egoista ,  y el mundo necesita de una vez por todas saber la verdad de lo que sucede para poder entender y tomar deciciones correctas para salvar este mundo que se encamina al igual q otras civilizacioned , a su extincion, como muchos entendemos hoy. gracias Doc.",POCHO DOE,2020-08-26T05:05:41Z,2,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Excelente información, doctor. Muchas gracias.",Gladys HR,2020-12-21T08:17:31Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Dr tengo una pregunta 🙋‍♀️ yo trabajo con personas especiales y cuando ellos están en sus recámaras, me quito la mascarilla 😷 será que esta bien o no?",Gladis Aguirre,2020-12-24T22:52:10Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Muchas gracias excelente información con seriedad y claridad. Gracias,Olga Lucia Cardona G,2020-12-16T20:03:20Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Gracias Dr Restrepo felicitaciones!!,jose raul Sanchez,2020-08-01T16:45:36Z,5,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Muy cierto gracias por compartir 💪♥️,xuxuma,2021-01-30T20:20:25Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Gracias por su información, muy necesaria ahora que hay tantos licos hablando y escribiendo leseras",Ximena Rodriguez,2020-12-28T18:05:53Z,2,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Doctor explique, ¿como afecta el sistema respiratorio a causa del miedo y el estres, sumado a los campos electromagneticos a causa de antenas 4g y 5g, los virus solo se contraen inyectandose, no sé en quién creer, esta ingormación tambien la recibo de otros médicos acreditados en you tuber.",Carlos Oñate,2020-04-19T15:13:00Z,44,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Totalmente de acuerdo, muy explicativo",Eligio Sanchez Gomez,2020-08-01T20:47:15Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"¡ MI RESPETO TOTAL A TU TRABAJO, EXELENTE INFORME, MUCHAS GRACIAS!",Ruben Gec,2020-08-20T17:59:25Z,30,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Gracias por compartir sus valiosos conocimientos .,Rosa Ayala,2020-07-26T23:14:51Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Gracias doctor, sabe que me gusta  de sus explicaciones, que es claro y conciso, no se va por las ramas, de una , lo entiende cualquier persona  gracias , sin rodeos geacias",Gisela Henao,2021-02-16T16:00:39Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,LA GENTE MURE HASTA POR UNA SIMPLE GRIPA MAL CUIDADA...,Jose Garcia,2020-04-21T02:49:18Z,154,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Muuuuy Cierto, Gracias por darnos esta valiosa información desde Mexico un fuerte abrazo",ROSSENDO HERNANDEZ,2020-07-27T12:31:04Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Todo lo que dice es cierto. Dios le bendiga. Gracias a Dios! no tengo vicios y alimento mi espírito  con oración al Señor y me alimento. Gracias mil, un abrazo.",Maria Luisa Cortes,2020-08-07T11:31:37Z,7,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Muchísimas gracias por ser tan explícito respecto al Covid 19. Claro,  alto y fácil de llevar sus recomendaciones.",Natalia de Paz,2020-08-21T00:47:53Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Gracias por la explicación 🥰🙏🏻,Cristina Cruz,2020-08-11T05:28:53Z,2,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Excelente doctor, por fin algo sensato en medio de esta pandemia, un mensaje creíble👏👏",Olga Plata,2020-07-14T19:09:46Z,24,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Hola buenos tardes bendiciones Doctor,  muchas gracias por su información me ha sido de muchísima ayuda",Martin Saucedo,2020-12-09T18:23:36Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Grasias doctor sus recomendaciones son muy buenas,Turco Gordon,2020-08-23T10:45:38Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Muy buena información  Dr. Gracias!!!,Delia Ruiz Diaz Recalde,2020-12-23T07:52:34Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Me encantó su explicación Dr. MUCHAS GRACIAS POR LA INFORMACIÓN.,Judit Vanegas,2020-12-26T01:48:51Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,MUCHAS GRACIAS DOCTOR OSWALDO RESTREPO.,ana melva mattos avila de schneider,2020-04-22T17:15:21Z,16,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Doctor buenas noches,mil gracias por su buena explicación desde ya varias veces lo estado escuchando y son muy accesibles y acertadas sus conferencias.admiracion y mis respetos Doctor.",john mario arango alvarez,2020-08-11T00:46:03Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Que bueno haber visto este video aprendí muchas informaciones acerca especialmente la que hablaba de nosotros que tenemos problemas Cardíacos.,Conrad Pena,2020-08-07T19:41:17Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,EXCELENTE!!!!!!!!,Nelida Aragon,2020-12-14T21:45:00Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Muchas gracias Oswaldo su información y orientación es clara, concreta y pertinente para estos momentos de pandemia. Mil gracias por compartir vida.",Jorge Guerrero,2020-12-23T01:18:30Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Gracias Dr. Muy interesantes sus.consejos. bendiciones para usted y familia.,Rosemary Lazo,2021-01-04T11:28:00Z,2,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Gracias por tan sabíos y valiosos mensajes en tiempos tan difíciles. Que El Hacedor se lo retribuye en gran manera, como solo El sabe hacerlo.",Emmanuel Encarnacion,2021-01-07T13:12:12Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"GRACIAS,  LA INFORMACIÓN  ME ES MUUUY ÚTIL, ADEMÁS DE CLARA Y SENCILLA!!! 🥰🥰🥰🥰🥰",kikkeyita Jsjsjs,2020-08-21T16:42:28Z,2,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,muy bueno saber cómo podemos contagiarnos  del covid 19,Thelma Lebron,2020-08-19T10:03:41Z,1,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"Doctor la conciencia no se toma, se despierta. Gracias por las explicaciones todo muy interesante.👊☺",Andres Aguirre,2020-07-25T04:26:29Z,47,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Gracias   Doctor   usted  es  una  encyclopedia   de  conocimientos!!,jesus carre,2021-03-01T03:46:32Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,"GRACIAS,  Dr, por sus consejos.  🙏🙏🙏",Rosa Acosta,2020-08-01T03:35:40Z,0,positive
coronavirus,https://www.youtube.com/watch?v=Lp3qeacjLqQ,Por qué MUERE la GENTE por CORONAVIRUS - Nos Cogió la Noche,2020-04-15T02:50:34Z,Nos cogió la noche Cosmovision,8331469,302202,10452,7006,Todo muy bien explicado..muchas gracias🙋🏼‍♀️👍🙏,angeles Bielma,2020-07-27T19:03:23Z,1,positive
